,DCIPT_ID,Descr,Descr_caps,english_name,wiki_search,DCIPT_ID_x,DCIPT_DESCR,g_translate
360,379.0,Cloreto de suxametónio,CLORETO DE SUXAMETÓNIO,Suxamethonium Chloride,,379.0,Cloreto de suxametónio,Suxamethonium Chloride
361,380.0,Cloreto de sódio,CLORETO DE SÓDIO,Sodium chloride,Sodium chloride,,,
362,381.0,Cloreto de tróspio,CLORETO DE TRÓSPIO,Trospium chloride,Trospium chloride,,,
363,382.0,Cloreto de zinco,CLORETO DE ZINCO,Zinc chloride,Zinc chloride,,,
364,383.0,Cloro-hexidina,CLORO-HEXIDINA,Chlorhexidine,,,,
365,384.0,Clorobutanol,CLOROBUTANOL,Chlorobutanol,,,,
366,385.0,Clorodiazepóxido,CLORODIAZEPÓXIDO,Chlordiazepoxide,,,,
367,386.0,Clorofenoxamina,CLOROFENOXAMINA,Chlorphenoxamine,,,,
368,387.0,Cloropromazina,CLOROPROMAZINA,Chlorpromazine,,,,
369,388.0,Cloroquina,CLOROQUINA,Chloroquine,,,,
370,389.0,Clorotetraciclina,CLOROTETRACICLINA,Chlortetracycline,,,,
371,390.0,Cobamamida,COBAMAMIDA,Cobamamide,,,,
372,391.0,Codergocrina,CODERGOCRINA,Ergoloid,Ergoloid,,,
373,392.0,Codeína,CODEÍNA,Codeine,Codeine,,,
374,393.0,Colagenase,COLAGENASE,Collagenase clostridium histolyticum,,,,
375,394.0,Colecalciferol,COLECALCIFEROL,Cholecalciferol,,,,
376,395.0,Colestipol,COLESTIPOL,Colestipol,,,,
377,396.0,Colestiramina,COLESTIRAMINA,Cholestyramine,,,,
378,397.0,Colistimetato de sódio,COLISTIMETATO DE SÓDIO,Sodium colistimethate,,397.0,Colistimetato de sódio,Sodium colistimethate
379,398.0,Colquicina,COLQUICINA,colchicine,,398.0,Colquicina,colchicine
380,399.0,Condroitina,CONDROITINA,Chondroitin sulfate,,,,
381,400.0,Cortisona,CORTISONA,Cortisone,,,,
382,401.0,Creatinolfosfato,CREATINOLFOSFATO,Creatinolfosfate,,,,
383,402.0,Crisantaspase,CRISANTASPASE,Cantaloupe,,,,
384,403.0,Ácido cromoglícico,ÁCIDO CROMOGLÍCICO,chromoglycic acid,,403.0,Ácido cromoglícico,chromoglycic acid
385,404.0,Crotamiton,CROTAMITON,Crotamiton,,,,
386,406.0,Cânfora,CÂNFORA,Camphor,Camphor,,,
387,407.0,Dacarbazina,DACARBAZINA,Dacarbazine,,,,
388,408.0,Daclizumab,DACLIZUMAB,Daclizumab,,,,
389,409.0,Dalteparina sódica,DALTEPARINA SÓDICA,Dalteparin sodium,Dalteparin sodium,,,
390,410.0,Danaparóide sódico,DANAPARÓIDE SÓDICO,Sodic Danaparoid,,410.0,Danaparóide sódico,Sodic Danaparoid
391,411.0,Danazol,DANAZOL,Danazol,,,,
392,412.0,Dantroleno,DANTROLENO,Dantrolene,,,,
393,413.0,Dapsona,DAPSONA,Dapsone,,,,
394,414.0,Daunorrubicina,DAUNORRUBICINA,Daunorubicin,,,,
395,415.0,Deanol,DEANOL,Deanol,,,,
396,416.0,Deferriprona,DEFERRIPRONA,Deferiprone,,,,
397,417.0,Desferroxamina,DESFERROXAMINA,Deferoxamine,,,,
398,418.0,Deflazacorte,DEFLAZACORTE,Deflazacort,,,,
399,419.0,Desflurano,DESFLURANO,Desflurane,,,,
400,420.0,Desirudina,DESIRUDINA,Desirudin,,,,
401,421.0,Desloratadina,DESLORATADINA,Desloratadine,,,,
402,422.0,Desmopressina,DESMOPRESSINA,Desmopressin,,,,
403,423.0,Desonida,DESONIDA,Desonide,,,,
404,424.0,Dornase alfa,DORNASE ALFA,Dornase alfa,,,,
405,425.0,Dexametasona,DEXAMETASONA,Dexamethasone,,,,
406,426.0,Dexcetoprofeno,DEXCETOPROFENO,Dexketoprofen,,,,
407,427.0,Dexclorofeniramina,DEXCLOROFENIRAMINA,Dexchlorpheniramine,,,,
408,428.0,Dexibuprofeno,DEXIBUPROFENO,Dexibuprofen,,,,
409,429.0,Dextrano,DEXTRANO,Dextran,,,,
410,430.0,Dextranómero,DEXTRANÓMERO,Dextranomer,,,,
411,431.0,Dextrometorfano,DEXTROMETORFANO,Dextromethorphan,,,,
412,432.0,Dextropropoxifeno,DEXTROPROPOXIFENO,Dextropropoxyphene,,,,
413,433.0,Di-hexazina,DI-HEXAZINA,dihexazine,,433.0,Di-hexazina,dihexazine
414,434.0,Di-hidrocodeína,DI-HIDROCODEÍNA,Dihydrocodeine,,,,
415,435.0,Diacereína,DIACEREÍNA,Diacerein,,,,
416,436.0,Dibunato de sódio,DIBUNATO DE SÓDIO,Sodium dibunate,,436.0,Dibunato de sódio,Sodium dibunate
417,437.0,Dicicloverina,DICICLOVERINA,dicycloverine,,437.0,Dicicloverina,dicycloverine
418,439.0,Dicloxacilina,DICLOXACILINA,Dicloxacillin,,,,
419,440.0,Didanosina,DIDANOSINA,Didanosine,,,,
420,441.0,Didrogesterona,DIDROGESTERONA,Dydrogesterone,,,,
421,442.0,Dienestrol,DIENESTROL,Dienestrol,,,,
422,443.0,Dietilamina,DIETILAMINA,Diethylamino hydroxybenzoyl hexyl benzoate,,,,
423,444.0,Difenidramina,DIFENIDRAMINA,Difenpiramide,,,,
424,445.0,Difenidramina metilsulfometilato,DIFENIDRAMINA METILSULFOMETILATO,Diphenhydramine methylsulfomethylate,,445.0,Difenidramina metilsulfometilato,Diphenhydramine methylsulfomethylate
425,446.0,Difluocortolona,DIFLUOCORTOLONA,Difluocortolone,,,,
426,447.0,Diflunisal,DIFLUNISAL,Diflunisal,,,,
427,448.0,Digoxina,DIGOXINA,Digoxin,,,,
428,449.0,Diltiazem,DILTIAZEM,Diltiazem,,,,
429,450.0,Ácido dimecrótico,ÁCIDO DIMECRÓTICO,dimecrotic acid,,450.0,Ácido dimecrótico,dimecrotic acid
430,451.0,Dimenidrinato,DIMENIDRINATO,Dimenhydrinate,,,,
431,452.0,Dimeticone,DIMETICONE,Dimethicone,,,,
432,453.0,Dimetindeno,DIMETINDENO,Dimetindene,,,,
433,454.0,Dinitrato de isossorbida,DINITRATO DE ISOSSORBIDA,Isosorbide dinitrate,Isosorbide dinitrate,,,
434,455.0,Dinoprostona,DINOPROSTONA,Dinoprostone,,,,
435,456.0,Diosmina,DIOSMINA,Diosmin,,,,
436,457.0,Dipiridamol,DIPIRIDAMOL,Dipyridamole,,,,
437,458.0,Dipivefrina,DIPIVEFRINA,Dipivefrin,,,,
438,459.0,Diprofilina,DIPROFILINA,Diprophylline,,459.0,Diprofilina,Diprophylline
439,460.0,Diritromicina,DIRITROMICINA,Dirithromycin,,,,
440,461.0,Disopiramida,DISOPIRAMIDA,Disopyramide,,,,
441,462.0,Dissulfiram,DISSULFIRAM,Disulfiram,,,,
442,463.0,Ditazol,DITAZOL,Ditazole,,,,
443,464.0,Ditranol,DITRANOL,Dithranol,Dithranol,,,
444,465.0,Dobesilato de cálcio,DOBESILATO DE CÁLCIO,calcium dobesylate,,465.0,Dobesilato de cálcio,calcium dobesylate
445,467.0,Docetaxel,DOCETAXEL,Docetaxel,,,,
446,468.0,Docusato de sódio,DOCUSATO DE SÓDIO,Docusate,Docusate,,,
447,469.0,Dofetilida,DOFETILIDA,Dofetilide,,,,
448,470.0,Domperidona,DOMPERIDONA,Domperidone,,,,
449,471.0,Donepezilo,DONEPEZILO,Donepezil,,,,
450,472.0,Dopamina,DOPAMINA,Dopamine,,,,
451,473.0,Dorzolamida,DORZOLAMIDA,Dorzolamide,,,,
452,474.0,Dosulepina,DOSULEPINA,Dosulepin,,,,
453,476.0,Doxepina,DOXEPINA,Doxepin,,,,
454,477.0,Doxiciclina,DOXICICLINA,Doxycycline,Doxycycline,,,
455,478.0,Doxilamina,DOXILAMINA,Doxylamine,,,,
456,480.0,Dronabinol,DRONABINOL,Dronabinol,,,,
457,481.0,Droperidol,DROPERIDOL,Droperidol,,,,
458,482.0,Dropropizina,DROPROPIZINA,Dropropizine,,,,
459,483.0,Ebastina,EBASTINA,Ebastine,,,,
460,484.0,Econazol,ECONAZOL,Econazole,,,,
461,485.0,Efavirenz,EFAVIRENZ,Efavirenz,,,,
462,486.0,Efedrina,EFEDRINA,Etafedrine,,,,
463,487.0,Efluornitina,EFLUORNITINA,Eflornithine,,,,
464,488.0,Emedastina,EMEDASTINA,Emedastine,,,,
465,489.0,Enalaprilato,ENALAPRILATO,Enalaprilat,,,,
466,490.0,Enflurano,ENFLURANO,Enflurane,,,,
467,491.0,Enoxacina,ENOXACINA,Enoxacin,,,,
468,492.0,Enoxaparina sódica,ENOXAPARINA SÓDICA,Enoxaparin sodium,Enoxaparin sodium,,,
469,493.0,Entacapona,ENTACAPONA,Entacapone,,,,
470,494.0,Enxofre,ENXOFRE,Sulfur,Sulfur,,,
471,495.0,Epirrubicina,EPIRRUBICINA,Epirubicin,,,,
472,496.0,Epoetina alfa,EPOETINA ALFA,Eptotermin Alfa,,,,
473,497.0,Epoetina beta,EPOETINA BETA,Epoetin delta,,,,
474,498.0,Eptifibatida,EPTIFIBATIDA,Eptifibatide,,,,
475,499.0,Erdosteína,ERDOSTEÍNA,Erdosteine,,,,
476,500.0,Ergocalciferol,ERGOCALCIFEROL,Ergocalciferol,,,,
477,501.0,Eritromicina,ERITROMICINA,Erythromycin,Erythromycin,,,
478,502.0,Escina,ESCINA,Escin,,,,
479,503.0,Esmolol,ESMOLOL,Esmolol,,,,
480,504.0,Espectinomicina,ESPECTINOMICINA,Spectinomycin,,,,
481,505.0,Espiramicina,ESPIRAMICINA,Spiramycin,,,,
482,506.0,Estazolam,ESTAZOLAM,Estazolam,,,,
483,507.0,Esteaglato de prednisolona,ESTEAGLATO DE PREDNISOLONA,Prednisolone,Prednisolone,,,
484,508.0,Estradiol,ESTRADIOL,Estradiol,,,,
485,509.0,Estramustina,ESTRAMUSTINA,Estramustine,,,,
486,510.0,Estreptomicina,ESTREPTOMICINA,Streptomycin,,,,
487,511.0,Estreptoquinase,ESTREPTOQUINASE,Streptokinase,,,,
488,512.0,Estriol,ESTRIOL,Estriol,,,,
489,513.0,Estrogénios conjugados,ESTROGÉNIOS CONJUGADOS,Conjugated estrogens,,513.0,Estrogénios conjugados,Conjugated estrogens
490,514.0,Etambutol,ETAMBUTOL,Ethambutol,,,,
491,515.0,Etanercept,ETANERCEPT,Etanercept,,,,
492,516.0,Ácido etidrónico,ÁCIDO ETIDRÓNICO,Ethidronic acid,,516.0,Ácido etidrónico,Ethidronic acid
493,517.0,Etilefrina,ETILEFRINA,Etilefrine,,,,
494,518.0,Etinilestradiol,ETINILESTRADIOL,Ethinylestradiol,,,,
495,519.0,Etionamida,ETIONAMIDA,Ethionamide,,,,
496,520.0,Etodolac,ETODOLAC,Etodolac,,,,
497,521.0,Etofibrato,ETOFIBRATO,Etofibrate,,,,
498,522.0,Etomidato,ETOMIDATO,Etomidate,,,,
499,523.0,Etonogestrel,ETONOGESTREL,Etonogestrel,,,,
500,525.0,Exametazima,EXAMETAZIMA,Exametazime,,,,
501,526.0,Exemestano,EXEMESTANO,Exemestane,,,,
502,527.0,Beladona,BELADONA,Belladonna,,,,
503,528.0,Factor IX da coagulação humana,FACTOR IX DA COAGULAÇÃO HUMANA,Human coagulation factor IX,,528.0,Factor IX da coagulação humana,Human coagulation factor IX
504,529.0,Factor VIII da coagulação humana,FACTOR VIII DA COAGULAÇÃO HUMANA,Human coagulation factor VIII,,529.0,Factor VIII da coagulação humana,Human coagulation factor VIII
505,531.0,Famciclovir,FAMCICLOVIR,Famciclovir,,,,
506,532.0,Febuprol,FEBUPROL,Febuprole,,532.0,Febuprol,Febuprole
507,533.0,Felbamato,FELBAMATO,Felbamate,,,,
508,534.0,Felbinac,FELBINAC,Felbinac,,,,
509,535.0,Felodipina,FELODIPINA,Felodipine,,,,
510,536.0,Fenbufeno,FENBUFENO,Fenbufen,,,,
511,537.0,Fendilina,FENDILINA,Fendiline,,,,
512,538.0,Fenformina,FENFORMINA,Fenfluramine,,,,
513,539.0,Fenilbutazona,FENILBUTAZONA,Phenylbutazone,Phenylbutazone,,,
514,540.0,Fenilefrina,FENILEFRINA,Fendiline,,,,
515,541.0,Fenipentol,FENIPENTOL,Flupentixol,,,,
516,542.0,Fenitoína,FENITOÍNA,Phenytoin,Phenytoin,,,
517,543.0,Fenobarbital,FENOBARBITAL,Phenobarbital,Phenobarbital,,,
518,544.0,Fenofibrato,FENOFIBRATO,Fenofibrate,,,,
519,545.0,Fenoprofeno,FENOPROFENO,Fenoprofen,,,,
520,546.0,Fenoterol,FENOTEROL,Fenoterol,,,,
521,547.0,Fenoxazolina,FENOXAZOLINA,Fenoxazoline,,,,
522,548.0,Fenoximetilpenicilina,FENOXIMETILPENICILINA,Phenoxymethylpenicillin,,548.0,Fenoximetilpenicilina,Phenoxymethylpenicillin
523,549.0,Fenspirida,FENSPIRIDA,Fenspiride,,,,
524,550.0,Fentanilo,FENTANILO,Fentanyl,,550.0,Fentanilo,Fentanyl
525,551.0,Fentiazac,FENTIAZAC,Fentiazac,,,,
526,552.0,Fenticonazol,FENTICONAZOL,Fenticonazole,,,,
527,553.0,Fentolamina,FENTOLAMINA,Fenfluramine,,,,
528,554.0,Ferritina,FERRITINA,Ferritin,Ferritin,,,
529,556.0,Fexofenadina,FEXOFENADINA,Fexofenadine,,,,
530,557.0,Filgrastim,FILGRASTIM,Filgrastim,,,,
531,558.0,Finasterida,FINASTERIDA,Finasteride,,,,
532,559.0,Fitomenadiona,FITOMENADIONA,Phytomenadione,Phytomenadione,,,
533,560.0,Flavoxato,FLAVOXATO,Flavoxate,,,,
534,561.0,Flecainida,FLECAINIDA,Flecainide,,,,
535,562.0,Fleroxacina,FLEROXACINA,Fleroxacin,,,,
536,563.0,Flubendazol,FLUBENDAZOL,Flubendazole,,,,
537,564.0,Fluconazol,FLUCONAZOL,Fluconazole,,,,
538,565.0,Fludarabina,FLUDARABINA,Fludarabine,,,,
539,566.0,Flufenazina,FLUFENAZINA,Fluphenazine,,,,
540,567.0,Flumazenilo,FLUMAZENILO,Flumazenil,,,,
541,569.0,Flunarizina,FLUNARIZINA,Flunarizine,,,,
542,570.0,Flunisolida,FLUNISOLIDA,Flunisolide,,,,
543,571.0,Flunitrazepam,FLUNITRAZEPAM,Flunitrazepam,,,,
544,572.0,Fluocinonida,FLUOCINONIDA,Fluocinonide,,,,
545,573.0,Fluoresceína,FLUORESCEÍNA,Fluorescein,,,,
546,574.0,Fluoreto de sódio,FLUORETO DE SÓDIO,Sodium fluoride,Sodium fluoride,,,
547,575.0,Fluorometolona,FLUOROMETOLONA,Fluorometholone,,,,
548,576.0,Flupentixol,FLUPENTIXOL,Flupentixol,,,,
549,577.0,Flupirtina,FLUPIRTINA,Flupirtine,,,,
550,578.0,Fluprednideno,FLUPREDNIDENO,Fluprednidene,,,,
551,579.0,Flurazepam,FLURAZEPAM,Flurazepam,,,,
552,580.0,Flurbiprofeno,FLURBIPROFENO,Flurbiprofen,,,,
553,581.0,Fluspirileno,FLUSPIRILENO,Fluspirilene,,,,
554,582.0,Fluticasona,FLUTICASONA,Fluticasone,,,,
555,583.0,Flutrimazol,FLUTRIMAZOL,Flutrimazole,,,,
556,584.0,Fluvastatina,FLUVASTATINA,Fluvastatin,,,,
557,586.0,Folitropina alfa,FOLITROPINA ALFA,Alpha,Alpha,,,
558,587.0,Folitropina beta,FOLITROPINA BETA,Follitropin beta,,587.0,Folitropina beta,Follitropin beta
559,588.0,Fomivirsen,FOMIVIRSEN,Fomivirsen,,,,
560,590.0,Formestano,FORMESTANO,Formestane,,,,
561,591.0,Formoterol,FORMOTEROL,Formoterol,,,,
562,592.0,Foscarneto sódico,FOSCARNETO SÓDICO,Sodium phosphate,,592.0,Foscarneto sódico,Sodium phosphate
563,594.0,Fosfato de alumínio,FOSFATO DE ALUMÍNIO,Phosphate,Phosphate,,,
564,595.0,Fosfestrol,FOSFESTROL,Phosfestrol,,595.0,Fosfestrol,Phosfestrol
565,596.0,Fosfomicina,FOSFOMICINA,Fosfomycin,,,,
566,597.0,Fosinopril,FOSINOPRIL,Fosinopril,,,,
567,598.0,Fotemustina,FOTEMUSTINA,Fotemustine,,,,
568,599.0,Frutose,FRUTOSE,Fructose,,,,
569,600.0,Ftalilsulfatiazol,FTALILSULFATIAZOL,phthalylsulfthiazole,,600.0,Ftalilsulfatiazol,phthalylsulfthiazole
570,601.0,Fumarato ferroso,FUMARATO FERROSO,Iron(II),Iron(II),,,
571,602.0,Fusafungina,FUSAFUNGINA,Fusafungine,,,,
572,603.0,Fusidato de sódio,FUSIDATO DE SÓDIO,Sodium Fusidate,,603.0,Fusidato de sódio,Sodium Fusidate
573,605.0,Gabapentina,GABAPENTINA,Gabapentin,,,,
574,606.0,Gadobenato de dimeglumina,GADOBENATO DE DIMEGLUMINA,Dimeglumine Gadobenate,,606.0,Gadobenato de dimeglumina,Dimeglumine Gadobenate
575,607.0,Gadobutrol,GADOBUTROL,Gadobutrol,,,,
576,608.0,Gadodiamida,GADODIAMIDA,Gadodiamide,,,,
577,609.0,Ácido gadopentético,ÁCIDO GADOPENTÉTICO,gadopentetic acid,,609.0,Ácido gadopentético,gadopentetic acid
578,610.0,Galactose,GALACTOSE,Galactose,,,,
579,611.0,Ganciclovir,GANCICLOVIR,Ganciclovir,,,,
580,612.0,Ganirrelix,GANIRRELIX,Ganirelix,,,,
581,613.0,Gemcitabina,GEMCITABINA,Gemcitabine,,,,
582,614.0,Gemfibrozil,GEMFIBROZIL,Gemfibrozil,,,,
583,615.0,Gestrinona,GESTRINONA,Gestrinone,,,,
584,616.0,Ginkgo biloba,GINKGO BILOBA,Ginkgo biloba,,,,
585,617.0,Glibenclamida,GLIBENCLAMIDA,Glibenclamide,Glibenclamide,,,
586,618.0,Glicerol,GLICEROL,Glycerol 2-phosphate,,,,
587,619.0,Glicina,GLICINA,Glycine,Glycine,,,
588,620.0,Glicofosfopeptical,GLICOFOSFOPEPTICAL,Glycophosphopeptic,,620.0,Glicofosfopeptical,Glycophosphopeptic
589,621.0,Glimepirida,GLIMEPIRIDA,Glimepiride,,,,
590,622.0,Gliquidona,GLIQUIDONA,Gliquidone,,,,
591,623.0,Glucagom,GLUCAGOM,Glucagon,,,,
592,624.0,Glucametacina,GLUCAMETACINA,Glucamethacin,,624.0,Glucametacina,Glucamethacin
593,626.0,Gluconato de potássio,GLUCONATO DE POTÁSSIO,Potassium gluconate,,,,
594,627.0,Gluconato de zinco,GLUCONATO DE ZINCO,zinc gluconate,,,,
595,628.0,Gluconato ferroso,GLUCONATO FERROSO,Iron(II),Iron(II),,,
596,629.0,Glucosamina,GLUCOSAMINA,Glucosamine,,,,
597,630.0,Glucose,GLUCOSE,Glucosamine,,,,
598,631.0,Glutamato de arginina,GLUTAMATO DE ARGININA,arginine glutamate,,631.0,Glutamato de arginina,arginine glutamate
599,632.0,Gonadotropina coriónica,GONADOTROPINA CORIÓNICA,Chorionic Gonadotropin,,632.0,Gonadotropina coriónica,Chorionic Gonadotropin
600,633.0,Goserrelina,GOSERRELINA,Goserelin,,,,
601,634.0,Granissetrom,GRANISSETROM,Granisetron,,,,
602,635.0,Griseofulvina,GRISEOFULVINA,Griseofulvin,,,,
603,636.0,Guaifenesina,GUAIFENESINA,Guaifenesin,,,,
604,637.0,Guanfacina,GUANFACINA,Guanfacine,,,,
605,638.0,Halazepam,HALAZEPAM,Halazepam,,,,
606,639.0,Halofantrina,HALOFANTRINA,Halofantrine,,,,
607,640.0,Halometasona,HALOMETASONA,Halometasone,,,,
608,642.0,Halotano,HALOTANO,Halothane,,,,
609,643.0,Hemina,HEMINA,Hemin,,,,
610,644.0,Hemocoagulase,HEMOCOAGULASE,Hemocoagulase,,644.0,Hemocoagulase,Hemocoagulase
611,645.0,Heparina cálcica,HEPARINA CÁLCICA,Calcium Heparin,,645.0,Heparina cálcica,Calcium Heparin
612,646.0,Heparina sódica,HEPARINA SÓDICA,Sodium heparin,,646.0,Heparina sódica,Sodium heparin
613,647.0,Heparinóide,HEPARINÓIDE,Heparin,,,,
614,648.0,Heptaminol,HEPTAMINOL,Heptaminol,,,,
615,650.0,Hexetidina,HEXETIDINA,Hexetidine,,,,
616,651.0,Hexoprenalina,HEXOPRENALINA,Hexoprenaline,,,,
617,652.0,Hidroclorotiazida,HIDROCLOROTIAZIDA,Hydrochlorothiazide,,,,
618,653.0,Hidrocortisona,HIDROCORTISONA,Hydrocortisone,,,,
619,654.0,Hidromorfona,HIDROMORFONA,hydromorphone,,654.0,Hidromorfona,hydromorphone
620,655.0,Hidrosmina,HIDROSMINA,Hidrosmin,,,,
621,656.0,Hidroxiapatite,HIDROXIAPATITE,Hydroxyapatite,,656.0,Hidroxiapatite,Hydroxyapatite
622,657.0,Hidroxicarbamida,HIDROXICARBAMIDA,Hydroxycarbamide,,657.0,Hidroxicarbamida,Hydroxycarbamide
623,658.0,Hidroxicloroquina,HIDROXICLOROQUINA,Hydroxychloroquine,,,,
624,659.0,Hidroxiprogesterona,HIDROXIPROGESTERONA,Hydroxyprogesterone,,,,
625,660.0,Hidroxizina,HIDROXIZINA,Hydroxyzine,Hydroxyzine,,,
626,661.0,Hidroxocobalamina,HIDROXOCOBALAMINA,Hydroxocobalamin,,,,
627,662.0,Hipromelose,HIPROMELOSE,Hypromellose,,,,
628,663.0,Homatropina,HOMATROPINA,Homatropine,,,,
629,664.0,Ibopamina,IBOPAMINA,Ibopamine,,,,
630,666.0,Ibutilida,IBUTILIDA,Ibutilide,,,,
631,667.0,Idarrubicina,IDARRUBICINA,Idarubicin,,,,
632,668.0,Idebenona,IDEBENONA,Idebenone,,,,
633,669.0,Idoxuridina,IDOXURIDINA,Idoxuridine,,,,
634,670.0,Idrocilamida,IDROCILAMIDA,Idrocilamide,,,,
635,671.0,Ifenprodil,IFENPRODIL,Ifenprodil,,,,
636,672.0,Ifosfamida,IFOSFAMIDA,Ifosfamide,,,,
637,673.0,Iloprost,ILOPROST,Iloprost,,,,
638,674.0,Imiglucerase,IMIGLUCERASE,Imiglucerase,,,,
639,675.0,Imipramina,IMIPRAMINA,Imipramine,,,,
640,676.0,Imiquimod,IMIQUIMOD,Imiquimod,,,,
641,677.0,Imunoglobulina humana contra a hepatite B,IMUNOGLOBULINA HUMANA CONTRA A HEPATITE B,B,B,,,
642,678.0,Imunoglobulina humana contra a varicela,IMUNOGLOBULINA HUMANA CONTRA A VARICELA,Antibody,Antibody,,,
643,679.0,Imunoglobulina humana contra o tétano,IMUNOGLOBULINA HUMANA CONTRA O TÉTANO,Antibody,Antibody,,,
644,680.0,Indapamida,INDAPAMIDA,Indapamide,,,,
645,681.0,Indinavir,INDINAVIR,Indinavir,,,,
646,682.0,Indobufeno,INDOBUFENO,Indobufen,,,,
647,684.0,Infliximab,INFLIXIMAB,Infliximab,,,,
648,685.0,Inosina pranobex,INOSINA PRANOBEX,Inosine pranobex,,,,
649,686.0,Insulina humana,INSULINA HUMANA,Insulin human,,,,
650,687.0,Insulina lispro,INSULINA LISPRO,Insulin lispro,,,,
651,688.0,Insulina isofânica,INSULINA ISOFÂNICA,isophane insulin,,,,
652,689.0,Interferão alfa-2a,INTERFERÃO ALFA-2A,Interferon alfa-2b,,,,
653,690.0,Interferão alfa-2b,INTERFERÃO ALFA-2B,Interferon alfa-2b,,,,
654,691.0,Interferão beta-1a,INTERFERÃO BETA-1A,Interferon beta-1a,,,,
655,692.0,Interferão beta-1b,INTERFERÃO BETA-1B,Interferon beta-1b,,,,
656,693.0,Interferão gama-1b,INTERFERÃO GAMA-1B,Interferon gamma-1b,,,,
657,694.0,Io-hexol,IO-HEXOL,Iohexol,,,,
658,695.0,Iobitridol,IOBITRIDOL,Iobitridol,,,,
659,696.0,Iodamida,IODAMIDA,Iodamide,,,,
660,697.0,Iodeto de tibezónio,IODETO DE TIBEZÓNIO,tibezonium iodide,,697.0,Iodeto de tibezónio,tibezonium iodide
661,698.0,Iodixanol,IODIXANOL,Iodixanol,,,,
662,699.0,Iodopovidona,IODOPOVIDONA,Povidone-iodine,Povidone-iodine,,,
663,700.0,Ioimbina,IOIMBINA,Yohimbine,Yohimbine,,,
664,701.0,Iomeprol,IOMEPROL,Iomeprol,,,,
665,702.0,Iopamidol,IOPAMIDOL,Iopamidol,,,,
666,703.0,Iopentol,IOPENTOL,Iopentol,,,,
667,704.0,Ioversol,IOVERSOL,Ioversol,,,,
668,705.0,Irinotecano,IRINOTECANO,Irinotecan,,,,
669,706.0,Isepamicina,ISEPAMICINA,Isepamicin,,,,
670,707.0,Isoconazol,ISOCONAZOL,Isoconazole,,,,
671,708.0,Isoflurano,ISOFLURANO,Isoflurane,,,,
672,709.0,Isoniazida,ISONIAZIDA,Isoniazid,,,,
673,710.0,Isoprenalina,ISOPRENALINA,Isoprenaline,,,,
674,711.0,Isotretinoína,ISOTRETINOÍNA,Isotretinoin,,,,
675,712.0,Isoxsuprina,ISOXSUPRINA,Isoxsuprine,,,,
676,713.0,Isradipina,ISRADIPINA,Isradipine,,,,
677,714.0,Itraconazol,ITRACONAZOL,Itraconazole,,,,
678,715.0,Josamicina,JOSAMICINA,Josamycin,,,,
679,716.0,Labetalol,LABETALOL,Labetalol,,,,
680,717.0,Lacidipina,LACIDIPINA,Lacidipine,,,,
681,718.0,Lactato de magnésio,LACTATO DE MAGNÉSIO,magnesium lactate,,718.0,Lactato de magnésio,magnesium lactate
682,719.0,Lactato de sódio,LACTATO DE SÓDIO,Sodium lactate,,719.0,Lactato de sódio,Sodium lactate
683,720.0,Lactitol,LACTITOL,Lactitol,,,,
684,721.0,Lactulose,LACTULOSE,Lactulose,,,,
685,722.0,Lamivudina,LAMIVUDINA,Lamivudine,,,,
686,723.0,Lamotrigina,LAMOTRIGINA,Lamotrigine,,,,
687,724.0,Lanoconazol,LANOCONAZOL,lanoconazole,,724.0,Lanoconazol,lanoconazole
688,725.0,Lanolina,LANOLINA,Lanolin,,,,
689,726.0,Lanreotida,LANREOTIDA,Lanreotide,,,,
690,727.0,Lansoprazol,LANSOPRAZOL,Lansoprazole,,,,
691,728.0,Latanoprost,LATANOPROST,Latanoprost,,,,
692,729.0,Leflunomida,LEFLUNOMIDA,Leflunomide,,,,
693,730.0,Lenograstim,LENOGRASTIM,Lenograstim,,,,
694,731.0,Lepirudina,LEPIRUDINA,Lepirudin,,,,
695,732.0,Lercanidipina,LERCANIDIPINA,Lercanidipine,,,,
696,733.0,Letrozol,LETROZOL,Letrozole,,,,
697,734.0,Leuprorrelina,LEUPRORRELINA,Leuprorelin,,734.0,Leuprorrelina,Leuprorelin
698,735.0,Levamisol,LEVAMISOL,Levamisole,,,,
699,736.0,Levobunolol,LEVOBUNOLOL,Levobunolol,,,,
700,737.0,Levocabastina,LEVOCABASTINA,Levocabastine,,,,
701,738.0,Levocarnitina,LEVOCARNITINA,Levocarnitine,,,,
702,739.0,Levodropropizina,LEVODROPROPIZINA,Levodropropizine,,,,
703,740.0,Levofloxacina,LEVOFLOXACINA,Levofloxacin,,,,
704,741.0,Glutamina,GLUTAMINA,Glutamine,Glutamine,,,
705,742.0,Levomepromazina,LEVOMEPROMAZINA,Levomepromazine,Levomepromazine,,,
706,743.0,Levonorgestrel,LEVONORGESTREL,Levonorgestrel,,,,
707,744.0,Levotiroxina sódica,LEVOTIROXINA SÓDICA,Levothyroxine sodium,,744.0,Levotiroxina sódica,Levothyroxine sodium
708,745.0,Lidocaína,LIDOCAÍNA,Lidocaine,,,,
709,746.0,Lincomicina,LINCOMICINA,Lincomycin,,,,
710,747.0,Lindano,LINDANO,Lindane,,,,
711,748.0,Linestrenol,LINESTRENOL,Lynestrenol,,,,
